SKU unidad negocio,Codigo regional,Descripcion,EAN,Proveedor,Equipo,PM asociado,Trazabilidad levantamiento,Etapa
1971233,ARI24HOJE01-B2 SET,ARI24 JEANS HOMBRE BASICO SET MED INDIGO,False,SHANGHAI ROJETER.INDUSTRIAL,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971227,ARI24HOPL19-K2 SET,ARI24 POLAR HOMBRE FZ SHERPA SET BEIGE,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1968811,I24HOCQ12-K2,I24 CHAQUETA HOMBRE JUVENIL COTELE BROWN,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968807,I24HOPO31-B3 PE,I24 POLO HOMBRE MC PE JUV RAYA BLUE01,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968804,I24HOPO30-B4 PE,I24 POLO HOMBRE MC PE JUV NATURE BEIGE,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968798,I24HOCM11-B3,I24 CAMISA HOMBRE ML VILLELA BASICA GRAP,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968808,I24HOCQ12-K2 PE,I24 CHAQUETA HOMBRE JUVENIL CTELE PE BRW,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968803,I24HOPO30-B3 PE,I24 POLO HOMBRE MC PE JUV NATURE GREEN,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1969915,ACGASG71OI24-01,SET PALA ARENA SANITARIA PLASTICA COLORS,False,"HANGZHOU TIANYUAN PET PRODUCTS CO.,",NON FOOD,Romina Farias,False,No completado - Nuevo
1969937,3480465,CHOCOLATE AMARGO EN POLVO TFM 255G,False,UNITED NATURAL FOODS INC.,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1971185,ARI24MJCA01-B2 SET,ARI24 LEGGINS MUJ LISA SET MD. GREY MEL,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971177,ARI24MJCH16-B2 SET,ARI24 SWEATER MUJER RAYON CR SET CAMEL,False,"QINGDAO GLORY FASHIONS CO.,LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1966928,nan,ACON KATIVA HYALURONIC KERATIN Q10 355ML,False,COMERCIAL CHILENO BRITANICA S.A,False,False,False,No completado - Nuevo
1968869,DB0012PV24-013,VELA PILAR 5.5CM BEIGE,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1968874,DB0012OI24-003,VELA PILAR 7CM CHERRY,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1971737,DC0002OI24SP-001,HORNILLO SPARKLY,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1971704,DC0001OI24LF-002,VELA FORMA LA FLEUR,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1966899,OI24MUCA8-B2,OI24 CARTERA MUJER TELA SHOPPER BLACK,False,WENZHOU PLEASURE TRADE CO LTD,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1971778,DC0012OI24EL-002-01,CANASTO F. NAT D2 S ELENA,False,"CHUNG DINH CO., LTD",False,False,False,No completado - Nuevo
1966909,OI24MUMC5-K2,OI24 MOCHILA MUJER TAPA PARKA LAVANDA,False,"YIWU JOYEE IMPORT &EXPORT CO.,LTD",VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1966911,O24MUJO4-K2,O24 JOCKEY MUJER DENIM OLIVE,False,LAURA & CLAIRE LTD.,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1966912,OI24MUPG3-B1,OI24 PARAGUAS UNISEX CORTO LISO MIX,False,"JADE FOOTWEAR CO.,LTD.",VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1968741,H5724200,CR PEINAR ELVIVE ANTIC AMINEXIL 300ML,False,LOREAL CHILE S.A.,False,False,False,No completado - Nuevo
1971781,DC0015OI24EL-001,ESPEJO SOBREMESA ELENA,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1966917,OI24MUCI4-C2,OI24 CINTURON MUJER HEB CUADRADA BLACK,False,WENZHOU PLEASURE TRADE CO LTD,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1966924,OI24NAGO5-K1,OI24 GORRO BUCKET NIN DENIM,False,LAURA & CLAIRE LTD.,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1966877,OI24UNJO1-K2,OI24 JOCKEY UNISEX SPORT BLACK,False,"YIWU JOYEE IMPORT &EXPORT CO.,LTD",VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1970131,I24KBPO08-KPE2,I24 POLERA NINO ML HIGH DENSITY PE WHITE,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1970127,I24KBPO05-K2,I24 POLERA NINO ML APLIC PLASTIC DK BLUE,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971740,DC0004OI24SP-001,FLORERO CERAMICA S SPARKLY,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1966888,OI24MUCA10-K2,OI24 CARTERA MUJER PQNA HEBILLA NATURAL,False,JARO (HK) TRADING LIMITED,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1966894,OI24MUCA6-K1,OI24 CARTERA CADENA QUILT BLACK,False,WENZHOU PLEASURE TRADE CO LTD,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1970123,I24KBCM05-KPE1,I24 CAMISA MC NINO PE FP DIRTY B LUE,False,PASTEL APPARELS LIMITED,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1970130,I24KBPO08-KPE1,I24POLERA NINO ML HIGHDENSITY PE DIRTYGR,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1970122,I24KBCM03-BPE2,I24 CAMISA NINO MC OXFORD LT BLUE,False,PASTEL APPARELS LIMITED,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971735,DC0001OI24SP-002,VELA FROSTED SPARKLY,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1971684,DC0010OI24CA-007-01,CANVAS CON FOLIA 30X40 D1 CAIRO,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971678,DC0007OI24CA-002,PLANTA EN RAFIA CAIRO,False,"SHING FAT IND.CO.,LTD.",False,False,False,No completado - Nuevo
1971679,DC0008OI24CA-001,PORTARETRATO 10X15 CAIRO,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1971720,DC0010OI24LF-003-02,CANVAS 30X40 D2 LA FLEUR,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971738,DC0002OI24SP-003,PORTAVELA BASE DORADA SPARKLY,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1971723,DC0012OI24LF-001-02,CANASTO F. NAT D1 M LA FLEUR,False,"CHUNG DINH CO., LTD",False,False,False,No completado - Nuevo
1968872,DB0012OI24-016,VELA PILAR 5.5CM PETROLEO,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1968925,DB0016AA99-P13,PORTAVELA VIDRIO CANDELABRO COLOR 2C,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1971073,ARI24BGPL01-B1 SET,ARI24 POLERON BEBA FZ LISO SET LILA,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971644,DB0089OI24-010-01,LIMPIAPIES COCO ALARGADO 35X70CM D1,False,THE NATURAL FLOORS,False,False,False,No completado - Nuevo
1971083,ARI24BGPK01-B2 SET,ARI24 PARKA BEBA LISA SET ROSA,False,"WEIHAI CELINE INTERNATIONAL CO.,LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1971629,DB0079OI24-005-01,COJIN JACQUARD 40X40CM C1,False,BALTEX (HK) LIMITED,False,False,False,No completado - Nuevo
1971089,ARI24BGPA01-K1 SET,ARI24 PANT BEBA WIDE LEG RIB SET INDIGO,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1971630,DB0079OI24-005-02,COJIN JACQUARD 40X40CM C2,False,BALTEX (HK) LIMITED,False,False,False,No completado - Nuevo
1969936,3480466,CHOCOLATE LECHE EN POLVO TFM 255G,False,UNITED NATURAL FOODS INC.,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1971668,DC0002OI24CA-001,PORTAVELA METAL CAIRO,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1971547,DB0075OI24AR-025-02,CANASTO PAPEL M D23,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1971649,DB0089OI24-019-02,LIMPIAPIES COCO BLEACH 40X60 D2,False,THE NATURAL FLOORS,False,False,False,No completado - Nuevo
1971602,DB0063AA99-P08,ESPEJO DECORATIVO D3,False,NINGBO FREE TRADE ZONE KINGSHINE,False,False,False,No completado - Nuevo
1971596,DB0055OI24-027-01,CANVAS 40X40 CM CON MARCO 01,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971556,DB0055OI24-004-02,CANVAS 20X20 CM PAISAJES 02,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971575,DB0055OI24-014-02,CANVAS 40X40 CM FLORES 02,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971581,DB0055OI24-018-02,CANVAS 40X40 CM CAFE 02,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971576,DB0055OI24-014-03,CANVAS 40X40 CM FLORES 03,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971604,DB0063AA99-P10,ESPEJO DECORATIVO 60X90 CM,False,NINGBO FREE TRADE ZONE KINGSHINE,False,False,False,No completado - Nuevo
1971625,DB0079OI24-002-03,COJIN ESTAMPADO 40X40 FLORAL 2,False,"HANGZHOU HENGTONG ENTERPRISE CO.,",False,False,False,No completado - Nuevo
1971570,DB0055OI24-012-03,CANVAS 20X20 CM TENDENCIA 03,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971569,DB0055OI24-012-02,CANVAS 20X20 CM TENDENCIA 02,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971621,DB0098OI24-002-01,FUNDA COJIN BORDADA 40X40CM FLORAL,False,"HANGZHOU HENGTONG ENTERPRISE CO.,",False,False,False,No completado - Nuevo
1971620,DB0098OI24-001-03,FUNDA COJIN LISA 40X40 C3,False,"HANGZHOU HENGTONG ENTERPRISE CO.,",False,False,False,No completado - Nuevo
1971619,DB0098OI24-001-02,FUNDA COJIN LISA 40X40 C2,False,"HANGZHOU HENGTONG ENTERPRISE CO.,",False,False,False,No completado - Nuevo
1971557,DB0055OI24-004-03,CANVAS 20X20 CM PAISAJES 03,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1969013,DB0075OI24-005-01,CANASTO FIBRA NATURAL D5 S,False,"CHUNG DINH CO., LTD",False,False,False,No completado - Nuevo
1968879,DB0012TT99-009,VELA PILAR 15 CM BLANCO,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968880,DB0012OI24-010,VELA PILAR 15CM ROSA,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968983,DB0071OI24-006-02,CANASTO ALTO PP FIBRA TONOS 01 M,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1968981,DB0071OI24-04-04,CANASTO ALTO PP FIBRA BEIGE XL,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1968977,DB0071OI24-003-03,CANASTO MANIJAS PP FIBRA TONOS 01 L,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1968974,DB0071OI24-01-04,CANASTO MANIJAS PP FIBRA BEIGE XL,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1970103,nan,CR DENT SENSODYNE SENS&ESMA WH 117.5G,False,GSK CONSUMER HEALTHCARE CHILE SPA,False,False,False,No completado - Nuevo
1968969,DB0068OI24-001-02,CAJA PALLET DECORATIVA M,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1969031,DB0075OI24-012-02,CANASTO FIBRA NATURAL D12 M,False,"CHUNG DINH CO., LTD",False,False,False,No completado - Nuevo
1968895,DB0014OI24-007,MUNDO VELAS MUNDO 2 BEIGE,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968896,DB0014OI24-008,MUNDO VELAS MUNDO 2 ROSA,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968910,DB0014OI24-022,MUNDO VELAS MUNDO 5 BEIGE,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968871,DB0012OI24-015,VELA PILAR 5.5CM CHERRY,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1968905,DB0014OI24-017,MUNDO VELAS MUNDO 4 BEIGE,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968901,DB0014OI24-013,MUNDO VELAS MUNDO 3 ROSA,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1971103,ARI24BBPK03-B2 SET,ARI24 PARKA BEBE ESTAMPADO SET PRINT 2,False,"WEIHAI CELINE INTERNATIONAL CO.,LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1968846,DB0006OI24-02,AROMATIZANTE BEIGE,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968847,DB0006OI24-03,AROMATIZANTE ROSA,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968848,DB0006OI24-04,AROMATIZANTE CHERRY,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968923,DB0014OI24-038,VELA JARRO 510G COCO,False,"DALIAN TALENT GIFT CO., LTD",False,False,False,No completado - Nuevo
1968939,DB0048AA99-P09,FLORES EN MACETA 2C D2,False,"SHING FAT IND.CO.,LTD.",False,False,False,No completado - Nuevo
1968946,DB0038OI24-02,FLORERO IN AND AMP.OUT D2,False,CANGZHOU CITY CHANGSHENG ARTS & CRA,False,False,False,No completado - Nuevo
1971112,ARI24KGPL01-B1 SET,ARI24 POLERON NINA FZ BASICO SET LILAC,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971113,ARI24KGPL01-B2 SET,ARI24 POLERON NINA FZ SET ECRU MEL,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1968861,DB0010OI24-002,PACK 6 PCS VELAS CANDELABRO ROSA,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1968933,DB0034OI24-001,FIGURA DECORATIVA D1,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1969941,4340726,PRETZEL SABOR CHOCO HAYDEN VALLEY 142G,False,UNITED NATURAL FOODS INC.,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1971069,ARI24BGPO09-B3 SET,ARI24 POLERA BG ML VUEL SET MARSHMALLOW,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971207,ARI24HOPO11-B2 SET,ARI24 POLERA HOMB MC PAR SET BORDEAUXM02,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971205,ARI24HOPO02-B3 SET,ARI24 POLERA HOMBRE MC CR SET LTBLUE01,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971202,ARI24HOPO01-B2 SET,ARI24 POLERA HOMBRE MC CV LISA SET WHITE,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971201,ARI24HOPO01-B1 SET,ARI24 POLERA HOMBRE MC CV LISA SET BLACK,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971200,ARI24MJCQ10-B3 SET,ARI24 PARKA MUJER PLUMA SET DUST GREEN,False,"WEIHAI CELINE INTERNATIONAL CO.,LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971243,ARI24DHCQ02-D SET,ARI24 CASACA HOMBRE DEP TRICOT SET BLACK,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971241,ARI24HOSFT01-B1 SET,ARI24 CHAQUETA HOMBRE SOFTSHEL SET BLACK,False,SUMEC TEXTILE & LIGHT INDUSTRY,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1968771,I24MJCH09-B2SISA,I24 SWEATER MUJER R-NECK CASH SISA IVORY,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1968762,I24MJPO13-B2,I24 POLERA MUJER ML BASI R-NECK LT GREY,False,STITCH (BD) KNITWEAR,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971147,ARI24KBJE00-B1 SET,ARI24 JEANS NINO SLIM FIT SET DK DEMIN,False,SHANGHAI ROJETER.INDUSTRIAL,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971146,ARI24KBPA01-B2 SET,ARI24 PANTALON NINO TWILL SET TRUE NAVY,False,SHANGHAI ROJETER.INDUSTRIAL,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971157,ARI24MJPO16-B2 SET,ARI24 POLERA MUJER MC CV SET WHITE,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971140,ARI24KBPL04-K3 SET,ARI24 POLERON NINO BLO SET LT GREY MEL,False,"NANPING UNITED GARMENT CO.,LTD.",VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971139,ARI24KBPL04-K1 SET,ARI24 POLERON NINO BLOCK SET HUESO,False,"NANPING UNITED GARMENT CO.,LTD.",VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971138,ARI24KBPL01-B4 SET,ARI24 POLERON NINO FZ SET JET BLACK,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971137,ARI24KBPL01-B2 SET,ARI24 POLERON NINO FZ SET VERDE MEDIO,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971134,ARI24KBPO03-B2 SET,ARI24 POLERA KB MC PANAD SET BURDEO MEL,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971132,ARI24KBPO03-B1 SET,ARI24 POLERA NINO MC PANAD SET NAVY MEL,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971130,ARI24KGCQ07-K2 SET,ARI24 CHAQUETA KG SHERPA P SET FLOWER,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1970560,nan,ACON KATIVA KERATINA NUTR 355ML,False,COMERCIAL CHILENO BRITANICA S.A,False,False,False,No completado - Nuevo
1968775,I24MJCH13-B3,I24 SWEATER MUJER BEATLE RAYON CHERRY,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971160,ARI24MJPO25-B1 SET,ARI24 POLERA MUJER MC LARGA SET BLACK,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971155,ARI24MJPO08-B3 SET,ARI24 POLERA MUJ MC RIB SET MD GREY MEL,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971219,ARI24HOCH01-B1 SET,ARI24 SWEATER HOMBRE ML LISO SET BLACK,False,"QINGDAO GLORY FASHIONS CO.,LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971217,ARI24HOCM52-K1 SET,ARI24 SOBRECAMISA HOMBRE POLAR SET GREY,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1971773,DC0010OI24EL-001-01,CANVAS 20X20 D1 ELENA,False,MINHOU XINGCHENG ARTS AND CRAFTS,False,False,False,No completado - Nuevo
1971768,DC0005OI24EL-003,ADORNO DECORATIVO SOBREMESA ELENA,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1971766,DC0004OI24EL-005,FLORERO VIDRIO L ELENA,False,CANGZHOU CITY CHANGSHENG ARTS & CRA,False,False,False,No completado - Nuevo
1970561,nan,CR TRATAM KATIVA KERATINA NUTR 300ML,False,COMERCIAL CHILENO BRITANICA S.A,False,False,False,No completado - Nuevo
1968814,I24HOPA22-K1,I24 JOGGER HOMBRE ONE CARGO GREEN,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968817,I24HOPO03-B1 PE,I24 POLO HOMBRE ML PE PRINT BLACK,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968810,I24HOCQ12-K1,I24 CHAQUETA HOMBRE JUVENIL COTELE BLACK,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968799,I24HOCM22-K1,I24 CAMISA HOMBRE COTELE BLUE,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968791,I24HOPO33-B4 PE,I24 POLO HOMBRE MC ADULTO PE VARSITY NAV,False,STITCH (BD) KNITWEAR,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968789,I24HOPO33-B2 PE,I24 POLO HOMBRE MC ADULTO PE VARSITY BRW,False,STITCH (BD) KNITWEAR,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968794,I24HOPO09-B3 PE,I24 POLO HOMBRE MC MINI PRINT PE NAVY,False,STITCH (BD) KNITWEAR,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968796,I24HOCM11-B1,I24 CAMISA HOMBRE ML VILLELA BASICA BLCK,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968793,I24HOPO09-B2 PE,I24 POLO HOMBRE MC MINI PRINT PE GREY,False,STITCH (BD) KNITWEAR,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968792,I24HOPO09-B1 PE,I24 POLO HOMBRE MC MINI PRINT PE WHITE,False,STITCH (BD) KNITWEAR,VESTUARIO,Paula Molina,False,No completado - Nuevo
1971190,ARI24MJJE11-K2 SET,ARI24 JEANS MUJER MOM SET BLUE,False,SHANGHAI ROJETER.INDUSTRIAL,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971189,ARI24MJJE11-K1 SET,ARI24 JEANS MUJER MOM SET BLACK,False,SHANGHAI ROJETER.INDUSTRIAL,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971188,ARI24MJJE03-B2 SET,ARI24 JEANS MUJER PITILLO SET NAVY,False,SHANGHAI ROJETER.INDUSTRIAL,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1971187,ARI24MJJE03-B1 SET,ARI24 JEANS MUJER PITILLO SET BLACK,False,SHANGHAI ROJETER.INDUSTRIAL,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1969924,ACPCLL32OI24-02,SET COLLAR PERRO POLIESTER T/M DISENOS,False,WENZHOU YUANFEI PET TOY PRODUCTS,NON FOOD,Romina Farias,False,No completado - Nuevo
1971748,DC0012OI24SP-AR-1-03,CANASTO PAPEL D1 L SPARKLY ARG,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1971750,DC0012OI24SP-AR-2-02,CANASTO F. NAT D2 M SPARKLY ARG,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1971707,DC0003OI24LF-001,FAROL S METAL LE FLEUR,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1971783,DC0015OI24EL-003,ESPEJO FORMA ELENA,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1971784,DC0015OI24EL-AR-004,ESPEJO DE PAPEL ELENA ARG,False,QINGDAO UPASCEND INTERNATIONAL,False,False,False,No completado - Nuevo
1966910,O24MUJO4-K1,O24 JOCKEY MUJER DENIM BEIGE,False,LAURA & CLAIRE LTD.,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1971790,nan,TOFU FIRME MORINAGA 349 G,False,ALIMENTOS ECO-CARE LIMITADA,False,False,False,No completado - Nuevo
1966913,OI24MUPG2-B1,OI24 PARAGUAS UNISEX CORTO PRINT MIX,False,"JADE FOOTWEAR CO.,LTD.",VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1966883,OI24MUBA1-K2,OI24 BANANO MUJER PU IVORY,False,"YIWU JOYEE IMPORT &EXPORT CO.,LTD",VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1966891,OI24MUCA4-B1,OI24 CARTERA MUJER SHOPPER BOL BLACK,False,"YIWU JOYEE IMPORT &EXPORT CO.,LTD",VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1970129,I24KBPO08-K2,I24 POLERA NINO ML HIGH DENSITY WHITE,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1970126,I24KBPO05-K1,I24 POLERA NINO ML APLICAC PLASTIC BEIGE,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1966893,OI24MUCA5-K1,OI24 PORTACELULAR PU MUJER BLACK,False,JARO (HK) TRADING LIMITED,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1970119,I24KGPO12-KPE2,I24POLERA MC KG ANIMAL SEQUINS PE PALO,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1971677,DC0007OI24CA-001,SUCLENTAS CAIRO 2D,False,"SHING FAT IND.CO.,LTD.",False,False,False,No completado - Nuevo
1971760,DC0002OI24EL-001,HORNILLO CERAMICA ELENA,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1971757,DC0001OI24EL-002,VELA IRIDISCENTE ELENA,False,"LE YU TRADING CO., LIMITED",False,False,False,No completado - Nuevo
1971754,DC0021OI24SP-001,CENTRO MESA METAL SPARKLY,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
1971680,DC0010OI24CA-003,CUADRO APLICACION CAIRO,False,CHINA NATIONAL ARTS AND CRAFTS IMP,False,False,False,No completado - Nuevo
